Fecha registrada,Latitud Aproximada,Longitud Aproximada,Nombre del Encuestador o Encuestadora,Tipo de negocio,¿El negocio tiene reja para entrar? (¿los consumidores pueden entrar a la tienda para escoger y comprar los productos?),Nombre del negocio,Campus,Año de apertura del negocio,¿Cuántas personas trabajaron para este negocio (con o sin paga) durante el mes anterior?,¿Cuántas personas trabajaron con un salario fijo durante el último mes?,"En tres meses, ¿esperas que el número total de trabajadores del negocio aumente, disminuya o permanezca igual?","Durante el último mes, ¿tuviste más, menos, o el mismo número de clientes en tu negocio?","¿Esperas que en tres meses tengas más, menos o el mismo número de clientes en tu negocio?","¿Tus ventas actuales están mejor, peor o igual en comparación con hace un mes?",¿Por qué piensas que las ventas incrementaron/disminuyeron/permanecieron igual? (opcional),"¿Esperas que las ventas de tu negocio en tres meses sean mayores, menores o iguales?","¿Durante el último mes tu nivel de inventario aumentó, disminuyó o permaneció igual?","¿Esperas que dentro de tres meses el nivel de inventario incremente, disminuya o permanezca igual?","Actualmente, ¿sientes que tu nivel de inventario es demasiado grande, muy poco o está en su nivel correcto?","En promedio, ¿el precio de venta de los productos que vende este establecimiento aumentó, bajó o permaneció igual a hace un mes?","¿Dentro de tres meses, esperas que los precios de los productos que vendes aumenten, disminuyan o permanezcan igual?",Qué tanto impacta a tu negocio: - El crimen,Qué tanto impacta a tu negocio: - La falta de crédito,Qué tanto impacta a tu negocio: - El incremento en el precio de los bienes,Qué tanto impacta a tu negocio: - La competencia,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Bancos,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Proveedores,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Familia,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Gobierno,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Ahorros populares (tandas),¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Crédito privado,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? Otro (OPCIONAL),¿Cuál es la razón principal por la que tu negocio no tiene un crédito bancario?,"Asume que tienes los medios para hacer crecer tu negocio, ¿quisieras que tu negocio creciera? (por ejemplo, con más empleados, más productos, un local más grande)",¿Cuál es la razón principal por la que no quieres que tu negocio crezca?,¿Cuál sería el salario mensual más bajo que estaría dispuesto a aceptar para cerrar el negocio y,Horario de apertura,Horario de cierre,Sexo del dueño o dueña,¿El local de su negocio es rentado o propio?,Educación del dueño,Edad del dueño o dueña
07/11/2024 13:22,19.3143,-99.1271,Andrea Garcia ,Tortillería,No,Tortillería San Jerónimo,Ciudad de México,2015,2,2,Aumente,Igual,Más,Igual,Clientes fieles,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Moderado,Algo,Moderado,No,No,Sí,No,Sí,No,,No creo que me lo aprobarían,Sí,,8000,11:00 a. m.,07:00 p. m.,Mujer,Rentado,Secundaria,De 41 a 50
07/11/2024 13:23,20.5276,-100.8105,Jorge Eduardo Vázquez Olmos ,Miscelanea o Tienda de Abarrotes,Sí,Emproq ,Querétaro,2007,7,7,Disminuya,Más,Más,Igual,,Mayores,Permaneció igual,Incremente,Muy poco,Aumentó,Aumenten,Algo,Moderado,Mucho,Poco,No,Sí,No,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,2000,07:30 a. m.,09:30 p. m.,Mujer,Rentado,Universidad y más,De 41 a 50
07/11/2024 13:23,20.6748,-101.3611,Ángel Cervantes ,Tortillería,No,Tortillería Aly minsa,Querétaro,2014,3,3,Permanezca igual,Igual,Más,Igual,,Mayores,Disminuyó,Incremente,Muy poco,Bajó,Aumenten,Mucho,Moderado,Mucho,Mucho,No,No,No,No,No,No,,No necesito un crédito,Sí,,,07:00 a. m.,03:00 p. m.,Mujer,Rentado,Secundaria,De 41 a 50
07/11/2024 13:23,20.6574,-100.4148,Juan Pablo Rebollar Castro,Panadería,No,Panadería Tadeo,Querétaro,2024,4,4,Disminuya,Menos,Menos,Peor,Etapa del año,Menores,Aumentó,Disminuya,Demsiado grande,Permaneció igual,Permanezcan igual,Moderado,Nada,Poco,Mucho,Sí,No,Sí,No,No,No,,No necesito un crédito,Sí,,50000,07:00 a. m.,06:00 p. m.,Hombre,Rentado,Secundaria,De 41 a 50
07/11/2024 13:25,19.4203,-99.1193,Carlo Vela ,Miscelanea o Tienda de Abarrotes,Sí,Papelería angélica ,Ciudad de México,2004,1,1,Aumente,Igual,Más,Peor,Por la economía de la gente ,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Poco,Nada,No,No,No,No,No,No,,No necesito un crédito,Sí,,N/A,10:00 a. m.,07:00 p. m.,Mujer,Rentado,Universidad y más,Más de 60
07/11/2024 13:25,19.3783,-99.1621,Alan Dionicio Guzman Hernandez,Miscelanea o Tienda de Abarrotes,Sí,EL CENTENARIO ABARROTES Y VINOS,Ciudad de México,1993,2,2,Permanezca igual,Más,Más,Mejor,Por las festividades,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Moderado,Moderado,Algo,Moderado,Sí,No,Sí,No,No,No,,Los procedimientos para aplicar son complicados,No,Porque está satisfecho con su negocio,20000,08:00 a. m.,11:00 p. m.,Hombre,Propio,Secundaria,De 51 a 60
07/11/2024 13:25,20.5276,-100.8105,Jaime,Miscelanea o Tienda de Abarrotes,No,Súper Guadalajara ,San Luis Potosí,2014,5,2,Permanezca igual,Más,Más,Mejor,por la temporada ,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Nada,Nada,No,No,No,No,No,No,,Las tasas de interés son muy altas,No,Porque sería muy complicado administrarlo,20000,07:00 a. m.,09:00 p. m.,Hombre,Propio,Preparatoria,Más de 60
07/11/2024 13:25,19.4499,-99.1731,CCM 335 Maximiliano Elizarraras Shchelkunova,Cafetería,No,Cafe Plaza,Ciudad de México,2000,10,10,Permanezca igual,Más,El mismo número de clientes,Mejor,Festividades,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Poco,Mucho,Nada,Nada,No,No,No,No,No,No,,Las tasas de interés son muy altas,No,Porque está satisfecho con su negocio,,09:00 a. m.,10:00 p. m.,Hombre,Propio,Preparatoria,De 21 a 30
07/11/2024 13:27,19.4342,-99.0559,Jorge Ibarra Gómez,Fondita/Mini Resutaurante,No,Tacos el Fer,Querétaro,2004,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Menos,El mismo número de clientes,Peor,,Mayores,Permaneció igual,Permanezca igual,Muy poco,Permaneció igual,Permanezcan igual,Nada,Algo,Moderado,Mucho,No,No,No,No,No,No,,No creo que me lo aprobarían,No,Porque tendría que hacer trámites muy costosos,10000,09:00 a. m.,06:00 p. m.,Mujer,Propio,Secundaria,De 31 a 40
07/11/2024 13:30,19.3143,-99.1271,Alejandro Padilla Guzmán,Tortillería,Sí,Tortillería Paseos,Ciudad de México,1998,0 - Sólo trabaja el dueño o dueña,0,Aumente,Igual,Más,Mejor,por las fechas y tradiciones que se acostumbran hacer por estas épocas del año,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Algo,Poco,Poco,Mucho,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,"$15,000.00 ",08:00 a. m.,04:00 p. m.,Hombre,Propio,Secundaria,De 31 a 40
07/11/2024 13:30,19.3143,-99.1271,Andrea Garcia ,Cervecería o licorería,No,Bodegas Alianza,Ciudad de México,2019,3,3,Permanezca igual,Igual,El mismo número de clientes,Igual,Mismos clientes ,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Algo,Algo,Algo,Poco,No,Sí,Sí,No,Sí,Sí,,Los requerimientos de garantía son muy altos,Sí,,9000,10:00 a. m.,09:00 p. m.,Hombre,Rentado,Secundaria,De 31 a 40
07/11/2024 13:33,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,Sí,U,Ciudad de México,1980,10,3,Disminuya,Igual,Menos,Peor,,Menores,Disminuyó,Disminuya,En su nivel correcto,Permaneció igual,Disminuyan,Moderado,Nada,Nada,Poco,No,No,No,No,Sí,No,,No necesito un crédito,Sí,,D,09:00 a. m.,04:00 p. m.,Hombre,Propio,Secundaria,De 21 a 30
07/11/2024 13:33,,,Kerstin Meister,Miscelanea o Tienda de Abarrotes,No,mini súper ,San Luis Potosí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2024 13:34,19.4342,-99.0559,Jorge Ibarra Gómez ,Carnicería,No,Carnicería Lidia pollo fresco ,Querétaro,1999,1,1,Permanezca igual,Más,El mismo número de clientes,Igual,,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Poco,Moderado,Moderado,No,Sí,Sí,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,40000,09:00 a. m.,05:00 p. m.,Hombre,Propio,Universidad y más,De 41 a 50
07/11/2024 13:35,20.6748,-101.3611,Ángel Cervantes ,Verdulería o Frutería,Sí,La milagrosa,Querétaro,2016,3,3,Permanezca igual,Igual,Más,Peor,La economía ,Mayores,Permaneció igual,Disminuya,En su nivel correcto,Aumentó,Aumenten,Moderado,Moderado,Mucho,Algo,No,No,No,No,No,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,,08:00 a. m.,08:00 p. m.,Mujer,Rentado,Preparatoria,De 51 a 60
07/11/2024 13:37,19.3143,-99.1271,Andrea Garcia,Cafetería,No,Che lindo,Ciudad de México,2021,3,3,Aumente,Igual,Más,Mejor,Mejor publicidad ,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Mucho,Nada,Nada,Nada,No,No,Sí,No,No,Sí,,Los requerimientos de garantía son muy altos,Sí,,10000,09:30 a. m.,10:00 p. m.,Mujer,Propio,Universidad y más,De 31 a 40
07/11/2024 13:38,19.4499,-99.1731,CCM E5 Maximiliano Elizarraras Shchelkunova,Miscelanea o Tienda de Abarrotes,No,Abarrotes Casa Sanova,Ciudad de México,1980,2,2,Permanezca igual,Más,El mismo número de clientes,Mejor,Post Pandemia,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Algo,Mucho,Mucho,Mucho,No,No,No,No,No,No,,No creo que me lo aprobarían,No,Porque sería muy complicado administrarlo,,07:00 a. m.,09:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
07/11/2024 13:38,19.4147,-99.1717,CCM 335 E3 Valdemar Espinosa Uribe,Fondita/Mini Resutaurante,No,Los 6 coyotes,Ciudad de México,2024,2,0,Aumente,Menos,Más,Peor,Ingreso de la plantilla de la prepa,Mayores,Aumentó,Incremente,En su nivel correcto,Bajó,Aumenten,Nada,Nada,Mucho,Poco,No,No,No,No,No,No,,No necesito un crédito,Sí,,,10:30 a. m.,07:30 p. m.,Hombre,Propio,Universidad y más,De 31 a 40
07/11/2024 13:38,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,Sí,Súper El Pollito ,San Luis Potosí,1987,10,9,Permanezca igual,Igual,Menos,Igual,Ee,Mayores,Disminuyó,Permanezca igual,En su nivel correcto,Bajó,Disminuyan,Moderado,Nada,Nada,Nada,Sí,Sí,Sí,Sí,Sí,Sí,S,,No,Porque tendría que hacer trámites muy costosos,Djdj,07:00 a. m.,04:00 p. m.,Hombre,Propio,Sin estudios,Menos de 20
07/11/2024 13:41,19.4342,-99.0559,Jorge Ibarra Gómez ,Carnicería,No,Carnicería Vizcaya,Querétaro,2000,1,1,Permanezca igual,Más,El mismo número de clientes,Mejor,,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Nada,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,30000,10:00 a. m.,07:00 p. m.,Hombre,Propio,Secundaria,Más de 60
07/11/2024 13:42,19.3143,-99.1271,Alejandro Padilla Guzmán,Panadería,No,Panetteria BaPal Paseos,Ciudad de México,2002,2,2,Aumente,Más,Más,Mejor,debido a día de muertos ,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Mucho,Moderado,Algo,Mucho,Sí,Sí,No,No,No,No,,Las tasas de interés son muy altas,No,Porque teme a la inseguridad,"$10,000.00 ",09:30 a. m.,08:30 p. m.,Hombre,Propio,Secundaria,De 41 a 50
07/11/2024 13:44,20.6748,-101.3611,Miguel Alexis Gómez Martínez ,Miscelanea o Tienda de Abarrotes,No,Abarrotes Rafa,San Luis Potosí,1994,1,0,Permanezca igual,Menos,El mismo número de clientes,Peor,A incrementado el número de tiendas cercanas,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Algo,Poco,Algo,Mucho,No,No,No,No,No,No,,No necesito un crédito,Sí,,"30,000",09:00 a. m.,11:00 p. m.,Mujer,Propio,Primaria,De 51 a 60
07/11/2024 13:47,19.4147,-99.1717,CCM 335 E5 Leonardo Valero Perales,Fondita/Mini Resutaurante,No,Los coyotes ,Ciudad de México,2024,2,0,Permanezca igual,Menos,Más,Peor,"Al estar al lado de una prepa, cada año escolar los clientes viejos se van y los nuevos apenas empiezan a aprender y conocer los negocios aledaños como nosotros",Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Mucho,Poco,No,No,No,No,No,No,,No necesito un crédito,Sí,,,10:30 a. m.,07:00 p. m.,Hombre,Propio,Universidad y más,De 31 a 40
07/11/2024 13:48,19.3143,-99.1271,Alejandro Padilla Guzmán,Carnicería,Sí,"CARNICERIA ""LA UNIVERSAL""",Ciudad de México,2006,2,2,Permanezca igual,Menos,Menos,Peor,por el mal trato de las personas encargadas del establecimiento ,Menores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Mucho,Algo,Algo,Mucho,No,No,No,No,No,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,"$15,000.00 ",09:00 a. m.,04:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
07/11/2024 13:49,20.5276,-100.8105,Uriel,Miscelanea o Tienda de Abarrotes,Sí,abarrotes doña Inés ,San Luis Potosí,2004,5,0,Disminuya,Menos,Menos,Peor,precio de los productos ,Menores,Disminuyó,Permanezca igual,En su nivel correcto,Bajó,Disminuyan,Poco,Mucho,Moderado,Poco,No,Sí,No,No,No,No,,No creo que me lo aprobarían,No,Porque sería muy complicado administrarlo,na ,06:30 a. m.,10:00 p. m.,Mujer,Propio,Secundaria,De 41 a 50
07/11/2024 13:50,20.5276,-100.8105,Jorge Eduardo Vázquez Olmos ,Carnicería,No,Carnes supremas JI,Querétaro,2016,3,2,Aumente,Igual,Más,Peor,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Algo,Algo,Poco,Poco,No,Sí,Sí,No,Sí,No,,No creo que me lo aprobarían,Sí,,,07:00 a. m.,04:00 p. m.,Mujer,Propio,Universidad y más,De 31 a 40
07/11/2024 13:50,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,No,Mini Súper San Juan ,San Luis Potosí,2023,1,1,Permanezca igual,Menos,Más,Peor,Por la competencia ,Mayores,Disminuyó,Permanezca igual,Muy poco,Aumentó,Aumenten,Mucho,Mucho,Algo,Mucho,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,No ,08:00 a. m.,10:00 p. m.,Hombre,Propio,Preparatoria,Más de 60
07/11/2024 13:54,19.4342,-99.0559,Jorge Ibarra Gómez ,Pollería,No,pollo fresco ,Querétaro,2005,4,3,Permanezca igual,Más,El mismo número de clientes,Mejor,,Iguales,Permaneció igual,Permanezca igual,Demsiado grande,Aumentó,Aumenten,Nada,Poco,Algo,Nada,No,No,Sí,No,No,No,,Las tasas de interés son muy altas,Sí,,70000,10:00 a. m.,07:00 p. m.,Mujer,Rentado,Secundaria,De 31 a 40
07/11/2024 13:56,19.4499,-99.1731,CCM 335 E5 Maximiliano Elizarraras Shchelkunova,Panadería,Sí,La rociera,Ciudad de México,2023,4,4,Permanezca igual,Más,Más,Mejor,Festividades,Mayores,Aumentó,Disminuya,Muy poco,Aumentó,Aumenten,Poco,Algo,Algo,Poco,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,,07:00 a. m.,06:00 p. m.,Hombre,Rentado,Preparatoria,De 31 a 40
07/11/2024 13:58,19.4342,-99.0559,Jorge Ibarra Gómez ,Tortillería,No,Tortiely ,Querétaro,1994,3,3,Permanezca igual,Igual,El mismo número de clientes,Igual,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Disminuyan,Nada,Nada,Moderado,Nada,No,No,No,No,No,Sí,,No necesito un crédito,Sí,,27000,09:00 a. m.,06:00 p. m.,Hombre,Propio,Preparatoria,De 51 a 60
07/11/2024 14:01,20.5276,-100.8105,Jaime ,Miscelanea o Tienda de Abarrotes,No,Na,San Luis Potosí,2019,2,0,Disminuya,Más,El mismo número de clientes,Peor,temporada ,Menores,Aumentó,Permanezca igual,En su nivel correcto,Bajó,Permanezcan igual,Poco,Moderado,Moderado,Moderado,No,Sí,No,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,Na,06:30 a. m.,10:30 p. m.,Mujer,Propio,Secundaria,Más de 60
07/11/2024 14:02,19.4342,-99.0559,Jorge Ibarra Gómez ,Miscelanea o Tienda de Abarrotes,Sí,La orquídea ,Querétaro,2021,2,0,Disminuya,Igual,El mismo número de clientes,Igual,,Mayores,Disminuyó,Incremente,En su nivel correcto,Aumentó,Disminuyan,Nada,Poco,Poco,Poco,No,No,No,No,No,No,,Los requerimientos de garantía son muy altos,Sí,,5000,11:00 a. m.,06:00 p. m.,Mujer,Rentado,Secundaria,De 31 a 40
07/11/2024 14:10,20.6748,-101.3611,Miguel Alexis Gómez Martínez ,Miscelanea o Tienda de Abarrotes,No,Chiles secos y abarrote libi ,San Luis Potosí,2020,4,1,Permanezca igual,Igual,Más,Igual,Por la temporada ,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Nada,Poco,Moderado,Poco,Sí,No,No,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,Ninguno,07:30 a. m.,11:00 p. m.,Mujer,Propio,Preparatoria,De 31 a 40
07/11/2024 14:14,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,No,Abarrotes Las Comadres ,San Luis Potosí,2010,3,1,Permanezca igual,Igual,El mismo número de clientes,Peor,Por las fechas ,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Poco,Poco,Moderado,Nada,No,No,No,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,15000,08:00 a. m.,10:00 p. m.,Mujer,Propio,Preparatoria,Más de 60
07/11/2024 14:14,20.5276,-100.8105,Jaime,Miscelanea o Tienda de Abarrotes,No,Abarrotes ,San Luis Potosí,2018,2,0,Permanezca igual,Igual,Más,Igual,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Poco,Nada,No,No,No,No,No,No,,No necesito un crédito,No,Porque sería muy complicado administrarlo,na ,06:00 a. m.,10:00 p. m.,Mujer,Propio,Secundaria,De 51 a 60
07/11/2024 14:19,19.3783,-99.1621,Alan Dionicio Guzman Hernandez,Cafetería,Sí,El Mundo Del Café Malintzin,Ciudad de México,2000,5,5,Permanezca igual,Igual,El mismo número de clientes,Igual,Muchas cafeterías alrededor,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Mucho,Sí,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,50000,07:00 a. m.,09:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
07/11/2024 14:25,20.5276,-100.8105,Jaime,Miscelanea o Tienda de Abarrotes,No,sin nombre ,San Luis Potosí,2018,1,1,Permanezca igual,Menos,Más,Igual,temporadas ,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Moderado,Algo,No,No,No,Sí,No,Sí,,No necesito un crédito,Sí,,Na ,07:00 a. m.,10:00 p. m.,Hombre,Propio,Universidad y más,De 21 a 30
07/11/2024 14:27,25.7933,-100.1863,Hiram Jaramillo Carrasco ,Miscelanea o Tienda de Abarrotes,No,Superchito,San Luis Potosí,2022,5,3,Aumente,Más,Más,Mejor,el aumento de clientes ,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Mucho,Nada,No,Sí,No,No,No,No,,Las tasas de interés son muy altas,Sí,,20000,06:30 a. m.,09:00 p. m.,Hombre,Propio,Primaria,De 41 a 50
07/11/2024 14:29,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,Sí,Abarrotes Hacienda de Bravo ,San Luis Potosí,2019,3,3,Permanezca igual,Menos,Más,Peor,Gastos escolares y vacaciones ,Mayores,Disminuyó,Disminuya,En su nivel correcto,Aumentó,Aumenten,Algo,Nada,Algo,Nada,No,Sí,No,No,No,No,,No necesito un crédito,Sí,,12000,07:00 a. m.,09:00 p. m.,Mujer,Rentado,Universidad y más,De 31 a 40
07/11/2024 14:36,19.3573,-99.0925,CCM 335 E2 Andrea Navarrete-Quiroz,Miscelanea o Tienda de Abarrotes,No,Abarrotes Gabo,Ciudad de México,2021,2,2,Permanezca igual,Igual,Más,Mejor,,Iguales,Aumentó,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Poco,Moderado,Mucho,Algo,No,Sí,No,No,No,Sí,,No necesito un crédito,Sí,,,07:30 a. m.,10:30 p. m.,Hombre,Rentado,Preparatoria,De 31 a 40
07/11/2024 14:40,19.3573,-99.0925,CCM 335 E2 Andrea Navarrete-Quiroz,Miscelanea o Tienda de Abarrotes,No,Granel,Ciudad de México,2022,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Más,Más,Mejor,Incrementó el inventario,Mayores,Aumentó,Incremente,Muy poco,Aumentó,Permanezcan igual,Nada,Nada,Mucho,Algo,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,,08:00 a. m.,08:30 p. m.,Hombre,Rentado,Universidad y más,Más de 60
07/11/2024 14:41,20.5276,-100.8105,Jaime,Miscelanea o Tienda de Abarrotes,Sí,sin nombre ,San Luis Potosí,2008,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Menos,Menos,Igual,temporadas ,Menores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Moderado,Poco,No,No,No,No,No,No,,No necesito un crédito,Sí,,na ,06:30 a. m.,10:00 p. m.,Mujer,Propio,Primaria,De 31 a 40
07/11/2024 14:46,19.3573,-99.0925,CCM 335 E2 Andrea Navarrete-Quiroz,Miscelanea o Tienda de Abarrotes,No,La Zamorana,Ciudad de México,2004,0 - Sólo trabaja el dueño o dueña,0,Aumente,Más,Más,Peor,Por la temporada y festividades,Mayores,Permaneció igual,Incremente,Muy poco,Permaneció igual,Aumenten,Mucho,Poco,Algo,Nada,Sí,No,No,No,No,No,,No necesito un crédito,Sí,,,09:00 a. m.,11:00 p. m.,Mujer,Propio,Preparatoria,De 21 a 30
07/11/2024 14:50,19.4147,-99.1717,CCM 335 E3 Valdemar Espinosa Uribe,Panadería,No,IL VICOLO Panadería ,Ciudad de México,1980,4,4,Permanezca igual,Igual,Más,Mejor,Navidad y Fiestas,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Moderado,Algo,Poco,Nada,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,,09:00 a. m.,10:00 p. m.,Hombre,Rentado,Secundaria,Más de 60
07/11/2024 14:50,25.7933,-100.1863,Hiram Jaramillo Carrasco ,Miscelanea o Tienda de Abarrotes,No,Quesos y más ,San Luis Potosí,2012,4,2,Permanezca igual,Más,El mismo número de clientes,Igual,Vendes lo mismo pero está más caro; da la ilusión de vender más.,Iguales,Aumentó,Permanezca igual,Demsiado grande,Aumentó,Aumenten,Moderado,Nada,Mucho,Mucho,No,No,No,No,No,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,35000,09:30 a. m.,09:30 p. m.,Mujer,Propio,Preparatoria,Más de 60
07/11/2024 14:51,19.3573,-99.0925,CCM 335 E2 Andrea Navarrete-Quiroz,Miscelanea o Tienda de Abarrotes,No,Abarrotes Capricornio,Ciudad de México,2000,1,2,Permanezca igual,Menos,Menos,Peor,Hay mucha competencia,Menores,Permaneció igual,Permanezca igual,Muy poco,Aumentó,Disminuyan,Nada,Nada,Mucho,Mucho,No,No,No,No,No,No,,No necesito un crédito,Sí,,,08:30 a. m.,10:00 p. m.,Hombre,Propio,Preparatoria,Más de 60
07/11/2024 14:59,19.4203,-99.1193,Alejandro García ,Miscelanea o Tienda de Abarrotes,No,Abarrotes Matehuala ,San Luis Potosí,2006,4,4,Permanezca igual,Menos,Más,Mejor,Por días festivos ,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Moderado,Nada,Moderado,Nada,No,No,No,No,No,No,,No necesito un crédito,Sí,,"9,600",09:00 a. m.,09:00 p. m.,Hombre,Rentado,Preparatoria,De 31 a 40
07/11/2024 15:08,20.5276,-100.8105,Jaime,Miscelanea o Tienda de Abarrotes,No,sin nombre ,San Luis Potosí,2010,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Más,Más,Mejor,,Mayores,Aumentó,Permanezca igual,Muy poco,Aumentó,Aumenten,Nada,Nada,Nada,Nada,No,No,No,No,Sí,No,Caja Real del Potosí ,No necesito un crédito,Sí,,na ,08:00 a. m.,10:30 p. m.,Mujer,Propio,Universidad y más,De 51 a 60
07/11/2024 15:11,19.4342,-99.0559,Elena López ,Miscelanea o Tienda de Abarrotes,No,Mini Super,San Luis Potosí,2023,5,3,Permanezca igual,Más,Más,Mejor,Por tener un programa que ayuda con el registro,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Nada,Moderado,No,No,No,No,No,No,,No necesito un crédito,Sí,,20000,08:00 a. m.,09:30 p. m.,Preferencia de no especificar,Rentado,Universidad y más,De 51 a 60
07/11/2024 15:12,19.3783,-99.1621,CCM 335 E6 Alan Dionicio Guzman Hernandez,Miscelanea o Tienda de Abarrotes,Sí,Miscelanea La Conchita,Ciudad de México,2005,2,1,Permanezca igual,Menos,Menos,Peor,Muchas tiendas alrededor,Iguales,Permaneció igual,Permanezca igual,Demsiado grande,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Mucho,No,No,Sí,No,No,No,,Los procedimientos para aplicar son complicados,No,Porque sería muy complicado administrarlo,15000,10:00 a. m.,08:00 p. m.,Mujer,Propio,Secundaria,De 51 a 60
07/11/2024 15:15,19.335,-99.0914,CCM 336 E6 Rodrigo Hernández,Miscelanea o Tienda de Abarrotes,Sí,Abarrotes El Guero ,Ciudad de México,2022,7,3,Disminuya,Más,Más,Mejor,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Disminuyan,Mucho,Mucho,Moderado,Mucho,Sí,Sí,No,No,Sí,Sí,,Las tasas de interés son muy altas,Sí,,"$1,000,000.00 ",07:00 a. m.,11:00 p. m.,Hombre,Propio,Preparatoria,De 41 a 50
